document_id,document_type,date,operative_segment_count,status,canonical_profile,request_stage,prior_profile_rows,validation_error_count
1059,executive_order,"October 20, 2004",3,repaired,true,,1,3
1060,executive_order,"October 20, 2004",4,repaired,true,,1,3
1061,executive_order,"September 28, 2004",3,reused,true,,1,0
1062,executive_order,"September 20, 2004",3,reused,true,,1,0
1063,executive_order,"August 27, 2004",8,reused,true,,1,0
1064,executive_order,"August 27, 2004",19,repaired,true,,0,0
1065,executive_order,"August 27, 2004",6,reused,true,,2,0
1066,executive_order,"August 27, 2004",2,repaired,true,,0,0
1067,executive_order,"August 26, 2004",1,reused,true,,1,0
1068,executive_order,"August 09, 2004",5,reused,true,,2,0
1069,executive_order,"July 29, 2004",12,reused,true,,1,0
1070,executive_order,"July 23, 2004",1,repaired,true,,0,0
1071,executive_order,"July 22, 2004",12,reused,true,,1,0
1072,executive_order,"July 22, 2004",3,repaired,true,,0,0
1073,executive_order,"July 08, 2004",7,stale_or_invalid,false,repair,1,3
1074,executive_order,"July 08, 2004",8,repaired,true,,0,0
1075,executive_order,"July 07, 2004",2,repaired,true,,0,0
1076,executive_order,"June 06, 2004",1,repaired,true,,0,0
1077,executive_order,"June 01, 2004",4,reused,true,,1,0
1078,executive_order,"May 20, 2004",1,reused,true,,1,0
1079,executive_order,"May 18, 2004",4,missing,false,repair,0,0
1080,executive_order,"May 13, 2004",13,repaired,true,,1,3
1081,executive_order,"May 11, 2004",18,reused,true,,1,0
1082,executive_order,"April 30, 2004",7,repaired,true,,2,12
1083,executive_order,"April 30, 2004",9,reused,true,,2,0
1084,executive_order,"April 27, 2004",4,repaired,true,,1,3
1085,executive_order,"April 10, 2004",3,reused,true,,1,0
1086,executive_order,"March 18, 2004",8,repaired,true,,1,3
1087,executive_order,"March 03, 2004",3,repaired,true,,0,0
1088,executive_order,"February 27, 2004",3,repaired,true,,1,3
1089,executive_order,"February 24, 2004",5,reused,true,,1,0
1090,executive_order,"February 24, 2004",3,reused,true,,1,0
1091,executive_order,"February 06, 2004",7,reused,true,,1,0
1092,executive_order,"February 04, 2004",10,reused,true,,1,0
1093,executive_order,"January 27, 2004",5,reused,true,,1,0
1094,executive_order,"January 23, 2004",1,repaired,true,,0,0
1095,executive_order,"January 15, 2004",2,reused,true,,1,0
1096,executive_order,"December 30, 2003",3,repaired,true,,1,3
1097,executive_order,"December 30, 2003",3,reused,true,,1,0
1098,executive_order,"December 17, 2003",1,reused,true,,1,0
1099,executive_order,"December 09, 2003",1,repaired,true,,0,0
1100,executive_order,"December 03, 2003",3,reused,true,,1,0
1101,executive_order,"November 21, 2003",4,repaired,true,,0,0
1102,executive_order,"September 25, 2003",5,reused,true,,1,0
1103,executive_order,"September 17, 2003",2,reused,true,,1,0
1104,executive_order,"August 28, 2003",13,reused,true,,2,0
1106,executive_order,"July 31, 2003",8,reused,true,,1,0
1107,executive_order,"July 29, 2003",3,reused,true,,1,0
1108,executive_order,"July 29, 2003",1,reused,true,,1,0
1109,executive_order,"July 28, 2003",12,reused,true,,1,0
1110,executive_order,"July 25, 2003",4,repaired,true,,0,0
1111,executive_order,"June 20, 2003",1,repaired,true,,1,9
1113,executive_order,"May 28, 2003",1,reused,true,,1,0
1114,executive_order,"May 28, 2003",2,repaired,true,,1,6
1115,executive_order,"May 28, 2003",10,repaired,true,,0,0
1116,executive_order,"May 22, 2003",4,reused,true,,1,0
1117,executive_order,"May 15, 2003",2,reused,true,,1,0
1118,executive_order,"May 14, 2003",2,reused,true,,1,0
1119,executive_order,"May 09, 2003",3,repaired,true,,1,3
1120,executive_order,"May 08, 2003",2,reused,true,,1,0
1121,executive_order,"May 06, 2003",2,repaired,true,,0,0
1122,executive_order,"April 23, 2003",7,repaired,true,,0,0
1123,executive_order,"April 18, 2003",6,repaired,true,,2,6
1124,executive_order,"April 04, 2003",3,repaired,true,,0,0
1125,executive_order,"March 28, 2003",2,repaired,true,,1,3
1126,executive_order,"March 28, 2003",2,reused,true,,1,0
1127,executive_order,"March 25, 2003",19,reused,true,,1,0
1128,executive_order,"March 21, 2003",4,repaired,true,,0,0
1129,executive_order,"March 20, 2003",4,reused,true,,1,0
1131,executive_order,"March 06, 2003",4,reused,true,,1,0
1132,executive_order,"March 03, 2003",13,reused,true,,1,0
1133,executive_order,"February 28, 2003",55,missing,false,repair,0,0
1134,executive_order,"January 29, 2003",4,reused,true,,1,0
1135,executive_order,"January 23, 2003",18,repaired,true,,1,3
1136,executive_order,"January 21, 2003",9,reused,true,,1,0
1137,executive_order,"December 31, 2002",3,repaired,true,,0,0
1138,executive_order,"December 19, 2002",1,repaired,true,,0,0
1139,executive_order,"December 12, 2002",4,reused,true,,1,0
1140,executive_order,"December 12, 2002",3,repaired,true,,1,3
1141,executive_order,"December 11, 2002",3,repaired,true,,0,0
1142,executive_order,"November 19, 2002",12,reused,true,,1,0
1143,executive_order,"November 15, 2002",7,repaired,true,,1,3
1144,executive_order,"October 07, 2002",2,reused,true,,1,0
1145,executive_order,"September 18, 2002",5,reused,true,,1,0
1146,executive_order,"August 21, 2002",2,repaired,true,,2,6
1147,executive_order,"August 13, 2002",5,reused,true,,1,0
1148,executive_order,"July 09, 2002",4,repaired,true,,1,3
1149,executive_order,"July 03, 2002",14,reused,true,,1,0
1150,executive_order,"July 03, 2002",1,repaired,true,,1,3
1151,executive_order,"July 02, 2002",5,reused,true,,1,0
1152,executive_order,"June 20, 2002",5,repaired,true,,1,3
1153,executive_order,"June 20, 2002",3,reused,true,,1,0
1154,executive_order,"June 06, 2002",4,reused,true,,1,0
1155,executive_order,"June 04, 2002",3,reused,true,,1,0
1156,executive_order,"April 29, 2002",4,repaired,true,,1,3
1157,executive_order,"April 11, 2002",39,repaired,true,,0,0
1158,executive_order,"March 19, 2002",2,reused,true,,1,0
1159,executive_order,"March 19, 2002",6,reused,true,,1,0
1160,executive_order,"March 19, 2002",1,reused,true,,1,0
1161,executive_order,"February 26, 2002",16,reused,true,,1,0
1162,executive_order,"February 13, 2002",11,reused,true,,1,0
1163,executive_order,"February 12, 2002",17,repaired,true,,0,0
1164,executive_order,"February 06, 2002",2,repaired,true,,1,3
1165,executive_order,"January 29, 2002",4,reused,true,,1,0
1166,executive_order,"January 16, 2002",1,reused,true,,1,0
1167,executive_order,"January 07, 2002",2,repaired,true,,1,3
1168,executive_order,"December 28, 2001",3,reused,true,,1,0
1169,executive_order,"December 28, 2001",2,reused,true,,1,0
1170,executive_order,"December 28, 2001",1,reused,true,,1,0
1171,executive_order,"December 20, 2001",3,reused,true,,1,0
1172,executive_order,"December 18, 2001",2,reused,true,,1,0
1173,executive_order,"December 18, 2001",2,reused,true,,1,0
1174,executive_order,"December 18, 2001",2,reused,true,,1,0
1175,executive_order,"December 18, 2001",1,reused,true,,1,0
1176,executive_order,"December 18, 2001",2,reused,true,,1,0
1177,executive_order,"December 18, 2001",1,reused,true,,1,0
1178,executive_order,"December 18, 2001",2,reused,true,,1,0
1179,executive_order,"December 18, 2001",2,reused,true,,1,0
1180,executive_order,"December 12, 2001",1,repaired,true,,1,6
1181,executive_order,"December 05, 2001",1,repaired,true,,0,0
1182,executive_order,"November 28, 2001",3,reused,true,,1,0
1183,executive_order,"November 27, 2001",1,repaired,true,,1,3
1184,executive_order,"November 16, 2001",1,reused,true,,1,0
1185,executive_order,"November 09, 2001",3,repaired,true,,1,3
1186,executive_order,"November 01, 2001",5,repaired,true,,1,6
1187,executive_order,"October 20, 2001",2,reused,true,,1,0
1188,executive_order,"October 16, 2001",29,reused,true,,1,0
1189,executive_order,"October 12, 2001",13,reused,true,,1,0
1190,executive_order,"October 09, 2001",2,repaired,true,,1,3
1191,executive_order,"October 08, 2001",29,reused,true,,1,0
1192,executive_order,"October 02, 2001",3,reused,true,,1,0
1193,executive_order,"September 30, 2001",5,reused,true,,1,0
1194,executive_order,"September 28, 2001",1,reused,true,,1,0
1195,executive_order,"September 23, 2001",11,reused,true,,1,0
1196,executive_order,"September 14, 2001",2,reused,true,,1,0
1197,executive_order,"August 17, 2001",3,repaired,true,,2,6
1198,executive_order,"July 31, 2001",1,repaired,true,,1,3
1200,executive_order,"June 26, 2001",6,repaired,true,,0,0
1201,executive_order,"June 20, 2001",10,stale_or_invalid,false,repair,1,3
1202,executive_order,"June 18, 2001",2,reused,true,,1,0
1203,executive_order,"June 06, 2001",2,repaired,true,,1,3
1204,executive_order,"May 31, 2001",4,repaired,true,,1,3
1205,executive_order,"May 28, 2001",4,repaired,true,,1,3
1206,executive_order,"May 22, 2001",5,reused,true,,1,0
1207,executive_order,"May 18, 2001",6,repaired,true,,1,3
1208,executive_order,"May 18, 2001",3,reused,true,,1,0
1209,executive_order,"May 02, 2001",4,reused,true,,1,0
1210,executive_order,"April 30, 2001",2,repaired,true,,1,3
1211,executive_order,"April 06, 2001",2,reused,true,,2,0
1212,executive_order,"April 05, 2001",4,reused,true,,2,0
1213,executive_order,"April 04, 2001",1,reused,true,,2,0
1214,executive_order,"March 09, 2001",3,reused,true,,1,0
1215,executive_order,"February 17, 2001",1,reused,true,,1,0
1216,executive_order,"February 17, 2001",1,reused,true,,1,0
1217,executive_order,"February 17, 2001",6,missing,false,repair,0,0
1218,executive_order,"February 17, 2001",13,reused,true,,1,0
1219,executive_order,"February 11, 2001",2,repaired,true,,1,3
1220,executive_order,"January 29, 2001",4,reused,true,,1,0
1221,executive_order,"January 29, 2001",4,repaired,true,,1,3
1222,executive_order,"January 18, 2001",5,stale_or_invalid,false,repair,1,3
1223,executive_order,"January 18, 2001",3,repaired,true,,1,3
1224,executive_order,"January 18, 2001",5,reused,true,,1,0
1225,executive_order,"January 18, 2001",3,repaired,true,,1,3
1226,executive_order,"January 18, 2001",4,reused,true,,1,0
1227,executive_order,"January 17, 2001",23,repaired,true,,1,3
1228,executive_order,"January 17, 2001",7,reused,true,,1,0
1229,executive_order,"January 15, 2001",3,reused,true,,1,0
1230,executive_order,"January 15, 2001",5,reused,true,,1,0
1231,executive_order,"January 12, 2001",2,repaired,true,,1,3
1232,executive_order,"January 10, 2001",8,repaired,true,,1,3
1233,executive_order,"January 10, 2001",4,reused,true,,1,0
1234,executive_order,"December 28, 2000",4,repaired,true,,0,0
1235,executive_order,"December 28, 2000",1,reused,true,,1,0
1236,executive_order,"December 23, 2000",2,reused,true,,1,0
1237,executive_order,"December 23, 2000",5,repaired,true,,0,0
1238,executive_order,"December 20, 2000",1,reused,true,,1,0
1239,executive_order,"December 07, 2000",6,repaired,true,,0,0
1240,executive_order,"December 07, 2000",5,reused,true,,1,0
1241,executive_order,"December 04, 2000",8,reused,true,,1,0
1242,executive_order,"December 04, 2000",4,repaired,true,,0,0
1243,executive_order,"November 27, 2000",4,repaired,true,,0,0
1244,executive_order,"November 06, 2000",5,repaired,true,,1,3
1245,executive_order,"October 27, 2000",7,reused,true,,1,0
1246,executive_order,"October 25, 2000",3,repaired,true,,1,3
1247,executive_order,"October 25, 2000",9,reused,true,,1,0
1248,executive_order,"October 12, 2000",2,reused,true,,1,0
1249,executive_order,"October 06, 2000",24,repaired,true,,0,0
1250,executive_order,"October 06, 2000",5,repaired,true,,1,6
1251,executive_order,"September 22, 2000",4,repaired,true,,0,0
1252,executive_order,"September 15, 2000",2,repaired,true,,1,3
1253,executive_order,"August 11, 2000",7,repaired,true,,1,3
1254,executive_order,"August 09, 2000",5,reused,true,,1,0
1255,executive_order,"July 26, 2000",4,repaired,true,,1,3
1256,executive_order,"July 26, 2000",4,repaired,true,,1,3
1257,executive_order,"July 06, 2000",5,reused,true,,1,0
1259,executive_order,"June 23, 2000",10,reused,true,,1,0
1260,executive_order,"June 21, 2000",4,reused,true,,1,0
1261,executive_order,"May 26, 2000",10,reused,true,,1,0
1262,executive_order,"May 23, 2000",7,reused,true,,1,0
1263,executive_order,"May 17, 2000",2,repaired,true,,1,3
1264,executive_order,"May 10, 2000",1,reused,true,,1,0
1266,executive_order,"May 03, 2000",3,repaired,true,,1,3
1267,executive_order,"May 02, 2000",2,repaired,true,,1,3
1268,executive_order,"April 27, 2000",3,reused,true,,1,0
1269,executive_order,"April 21, 2000",5,repaired,true,,1,3
1270,executive_order,"April 21, 2000",46,reused,true,,2,0
1271,executive_order,"April 21, 2000",5,reused,true,,2,0
1272,executive_order,"March 07, 2000",6,reused,true,,1,0
1273,executive_order,"February 29, 2000",5,reused,true,,1,0
1274,executive_order,"February 08, 2000",24,repaired,true,,0,0
1275,executive_order,"December 21, 1999",3,reused,true,,1,0
1276,executive_order,"December 01, 1999",1,repaired,true,,1,6
1277,executive_order,"November 19, 1999",5,repaired,true,,1,3
1278,executive_order,"November 16, 1999",3,repaired,true,,0,0
1279,executive_order,"October 06, 1999",13,missing,false,repair,0,0
1280,executive_order,"September 30, 1999",7,reused,true,,1,0
1281,executive_order,"September 30, 1999",5,repaired,true,,0,0
1282,executive_order,"September 15, 1999",5,repaired,true,,1,3
1283,executive_order,"September 03, 1999",2,repaired,true,,0,0
1284,executive_order,"August 27, 1999",2,reused,true,,1,0
1285,executive_order,"August 12, 1999",7,repaired,true,,0,0
1286,executive_order,"August 05, 1999",1,reused,true,,1,0
1287,executive_order,"August 04, 1999",10,repaired,true,,2,6
1288,executive_order,"July 22, 1999",7,reused,true,,1,0
1289,executive_order,"July 14, 1999",4,repaired,true,,1,3
1290,executive_order,"July 04, 1999",6,repaired,true,,1,6
1291,executive_order,"June 25, 1999",9,reused,true,,1,0
1292,executive_order,"June 14, 1999",3,reused,true,,1,0
1293,executive_order,"June 12, 1999",3,reused,true,,1,0
1294,executive_order,"June 07, 1999",11,repaired,true,,1,3
1295,executive_order,"June 04, 1999",3,repaired,true,,1,3
1296,executive_order,"June 03, 1999",19,repaired,true,,0,0
1297,executive_order,"May 25, 1999",3,repaired,true,,0,0
1298,executive_order,"April 30, 1999",3,repaired,true,,0,0
1299,executive_order,"April 27, 1999",2,reused,true,,1,0
1300,executive_order,"April 13, 1999",1,repaired,true,,1,6
1301,executive_order,"March 31, 1999",8,reused,true,,1,0
1302,executive_order,"March 31, 1999",23,reused,true,,1,0
1303,executive_order,"March 31, 1999",6,repaired,true,,0,0
1304,executive_order,"March 25, 1999",5,reused,true,,1,0
1305,executive_order,"February 25, 1999",2,repaired,true,,1,3
1306,executive_order,"February 10, 1999",5,repaired,true,,1,3
1307,executive_order,"February 03, 1999",17,repaired,true,,1,15
1308,executive_order,"January 12, 1999",13,repaired,true,,0,0
1309,executive_order,"January 11, 1999",3,reused,true,,1,0
1310,executive_order,"December 17, 1998",1,repaired,true,,0,0
1311,executive_order,"December 11, 1998",2,repaired,true,,1,3
1312,executive_order,"December 10, 1998",7,reused,true,,1,0
1313,executive_order,"December 07, 1998",4,reused,true,,1,0
1314,executive_order,"November 02, 1998",2,repaired,true,,1,3
1315,executive_order,"October 19, 1998",2,repaired,true,,1,3
1316,executive_order,"September 30, 1998",6,reused,true,,1,0
1317,executive_order,"September 25, 1998",2,repaired,true,,1,3
1318,executive_order,"September 14, 1998",34,reused,true,,1,0
1319,executive_order,"August 25, 1998",7,repaired,true,,0,0
1320,executive_order,"August 20, 1998",2,reused,true,,1,0
1321,executive_order,"August 18, 1998",3,reused,true,,2,0
1322,executive_order,"August 07, 1998",1,repaired,true,,0,0
1323,executive_order,"August 06, 1998",19,reused,true,,2,0
1324,executive_order,"August 05, 1998",1,repaired,true,,0,0
1325,executive_order,"July 28, 1998",2,reused,true,,1,0
1326,executive_order,"July 27, 1998",1,repaired,true,,1,3
1327,executive_order,"July 24, 1998",2,repaired,true,,1,6
1328,executive_order,"June 29, 1998",3,repaired,true,,1,3
1329,executive_order,"June 29, 1998",4,repaired,true,,1,3
1330,executive_order,"June 11, 1998",8,repaired,true,,1,3
1331,executive_order,"June 09, 1998",4,reused,true,,1,0
1332,executive_order,"May 28, 1998",3,repaired,true,,1,3
1333,executive_order,"May 27, 1998",33,repaired,true,,0,0
1334,executive_order,"May 26, 1998",6,reused,true,,1,0
1335,executive_order,"May 14, 1998",3,repaired,true,,1,9
1336,executive_order,"May 14, 1998",4,reused,true,,1,0
1337,executive_order,"May 08, 1998",3,repaired,true,,0,0
1338,executive_order,"April 30, 1998",2,repaired,true,,2,6
1340,executive_order,"April 07, 1998",6,missing,false,repair,0,0
1341,executive_order,"March 13, 1998",10,reused,true,,1,0
1342,executive_order,"March 10, 1998",2,repaired,true,,1,3
1343,executive_order,"February 24, 1998",2,reused,true,,1,0
1344,executive_order,"February 19, 1998",5,reused,true,,1,0
1345,executive_order,"February 09, 1998",2,repaired,true,,1,3
1346,executive_order,"February 04, 1998",6,reused,true,,1,0
1347,executive_order,"February 02, 1998",3,reused,true,,1,0
1348,executive_order,"December 29, 1997",2,reused,true,,1,0
1349,executive_order,"December 15, 1997",3,repaired,true,,1,3
1350,executive_order,"December 12, 1997",3,repaired,true,,0,0
1351,executive_order,"November 25, 1997",1,repaired,true,,0,0
1352,executive_order,"November 03, 1997",5,reused,true,,1,0
1353,executive_order,"October 29, 1997",3,repaired,true,,0,0
1354,executive_order,"October 22, 1997",2,reused,true,,1,0
1355,executive_order,"October 11, 1997",4,repaired,true,,1,3
1356,executive_order,"September 30, 1997",2,repaired,true,,1,3
1357,executive_order,"September 29, 1997",3,reused,true,,1,0
1358,executive_order,"September 11, 1997",9,repaired,true,,1,3
1359,executive_order,"August 21, 1997",3,reused,true,,1,0
1360,executive_order,"August 19, 1997",5,reused,true,,2,0
1361,executive_order,"August 09, 1997",1,repaired,true,,0,0
1362,executive_order,"July 26, 1997",1,repaired,true,,1,3
1363,executive_order,"July 21, 1997",1,repaired,true,,0,0
1364,executive_order,"July 15, 1997",2,repaired,true,,1,3
1365,executive_order,"July 07, 1997",2,reused,true,,1,0
1367,executive_order,"June 30, 1997",2,reused,true,,1,0
1368,executive_order,"June 24, 1997",3,repaired,true,,1,3
1369,executive_order,"June 13, 1997",3,repaired,true,,1,3
1370,executive_order,"June 11, 1997",1,reused,true,,1,0
1371,executive_order,"June 10, 1997",3,repaired,true,,0,0
1372,executive_order,"May 20, 1997",6,reused,true,,1,0
1373,executive_order,"May 16, 1997",2,repaired,true,,1,3
1374,executive_order,"April 21, 1997",16,reused,true,,2,0
1375,executive_order,"April 18, 1997",1,repaired,true,,0,0
1376,executive_order,"April 16, 1997",8,repaired,true,,2,24
1377,executive_order,"April 09, 1997",1,repaired,true,,1,6
1378,executive_order,"April 03, 1997",2,repaired,true,,2,12
1379,executive_order,"March 25, 1997",2,repaired,true,,1,6
1381,executive_order,"March 11, 1997",5,reused,true,,1,0
1382,executive_order,"March 03, 1997",6,repaired,true,,0,0
1383,executive_order,"February 15, 1997",3,repaired,true,,1,3
1384,executive_order,"February 11, 1997",6,reused,true,,1,0
1385,executive_order,"January 30, 1997",3,reused,true,,1,0
1386,executive_order,"December 27, 1996",2,reused,true,,1,0
1387,executive_order,"December 26, 1996",2,repaired,true,,1,3
1388,executive_order,"December 13, 1996",9,reused,true,,1,0
1389,executive_order,"December 12, 1996",3,repaired,true,,1,3
1390,executive_order,"December 03, 1996",3,reused,true,,1,0
1391,executive_order,"December 03, 1996",1,repaired,true,,1,3
1392,executive_order,"November 15, 1996",5,repaired,true,,0,0
1393,executive_order,"November 15, 1996",4,reused,true,,1,0
1394,executive_order,"November 13, 1996",1,reused,true,,1,0
1395,executive_order,"November 07, 1996",1,reused,true,,1,0
1396,executive_order,"November 06, 1996",3,repaired,true,,1,6
1397,executive_order,"October 31, 1996",3,reused,true,,1,0
1398,executive_order,"October 19, 1996",13,repaired,true,,1,18
1399,executive_order,"October 12, 1996",3,repaired,true,,1,3
1400,executive_order,"September 28, 1996",7,reused,true,,1,0
1401,executive_order,"September 16, 1996",1,repaired,true,,1,3
1402,executive_order,"September 05, 1996",5,reused,true,,1,0
1403,executive_order,"August 28, 1996",1,reused,true,,2,0
1404,executive_order,"August 22, 1996",3,repaired,true,,0,0
1405,executive_order,"August 15, 1996",4,repaired,true,,0,0
1407,executive_order,"July 18, 1996",3,reused,true,,1,0
1408,executive_order,"July 16, 1996",8,reused,true,,1,0
1409,executive_order,"July 15, 1996",7,reused,true,,1,0
1410,executive_order,"June 14, 1996",2,repaired,true,,1,3
1411,executive_order,"June 03, 1996",2,repaired,true,,1,3
1412,executive_order,"May 24, 1996",2,repaired,true,,1,3
1413,executive_order,"May 21, 1996",3,reused,true,,1,0
1414,executive_order,"May 21, 1996",2,reused,true,,1,0
1415,executive_order,"May 17, 1996",3,reused,true,,1,0
1416,executive_order,"May 15, 1996",3,reused,true,,1,0
1418,executive_order,"May 08, 1996",3,reused,true,,1,0
1419,executive_order,"April 24, 1996",2,reused,true,,2,0
1420,executive_order,"April 17, 1996",4,repaired,true,,0,0
1421,executive_order,"April 05, 1996",2,reused,true,,2,0
1422,executive_order,"April 01, 1996",1,reused,true,,1,0
1423,executive_order,"March 25, 1996",3,repaired,true,,1,3
1424,executive_order,"March 25, 1996",1,repaired,true,,1,3
1425,executive_order,"March 21, 1996",8,reused,true,,1,0
1426,executive_order,"March 21, 1996",6,repaired,true,,1,3
1427,executive_order,"March 15, 1996",2,reused,true,,1,0
1428,executive_order,"March 06, 1996",2,repaired,true,,1,3
1429,executive_order,"February 29, 1996",1,repaired,true,,0,0
1430,executive_order,"February 13, 1996",5,reused,true,,1,0
1431,executive_order,"February 05, 1996",14,missing,false,repair,0,0
1432,executive_order,"January 31, 1996",2,repaired,true,,1,6
1435,executive_order,"December 28, 1995",2,repaired,true,,0,0
1436,executive_order,"December 21, 1995",5,repaired,true,,1,3
1437,executive_order,"December 08, 1995",2,reused,true,,1,0
1438,executive_order,"December 05, 1995",8,missing,false,repair,0,0
1439,executive_order,"November 17, 1995",2,repaired,true,,1,3
1440,executive_order,"October 25, 1995",1,repaired,true,,1,3
1441,executive_order,"October 21, 1995",5,reused,true,,1,0
1442,executive_order,"October 19, 1995",5,repaired,true,,1,3
1443,executive_order,"October 05, 1995",5,reused,true,,1,0
1444,executive_order,"October 03, 1995",11,reused,true,,1,0
1445,executive_order,"September 29, 1995",1,reused,true,,1,0
1446,executive_order,"September 27, 1995",2,repaired,true,,1,3
1447,executive_order,"September 18, 1995",2,repaired,true,,1,3
1448,executive_order,"September 15, 1995",1,repaired,true,,1,3
1449,executive_order,"September 14, 1995",2,repaired,true,,1,3
1450,executive_order,"August 08, 1995",6,reused,true,,1,0
1451,executive_order,"August 02, 1995",10,reused,true,,2,0
1452,executive_order,"July 31, 1995",4,reused,true,,1,0
1453,executive_order,"July 14, 1995",2,reused,true,,1,0
1454,executive_order,"June 27, 1995",2,repaired,true,,1,3
1455,executive_order,"June 21, 1995",7,repaired,true,,0,0
1456,executive_order,"June 14, 1995",6,reused,true,,1,0
1457,executive_order,"June 07, 1995",2,repaired,true,,0,0
1458,executive_order,"May 26, 1995",7,reused,true,,1,0
1459,executive_order,"May 12, 1995",30,repaired,true,,1,3
1460,executive_order,"May 06, 1995",4,reused,true,,1,0
1461,executive_order,"April 17, 1995",10,repaired,true,,0,0
1462,executive_order,"March 15, 1995",4,reused,true,,1,0
1463,executive_order,"March 13, 1995",1,repaired,true,,1,3
1465,executive_order,"March 08, 1995",4,reused,true,,1,0
1466,executive_order,"February 27, 1995",9,reused,true,,1,0
1467,executive_order,"February 24, 1995",2,reused,true,,1,0
1468,executive_order,"February 22, 1995",3,reused,true,,1,0
1469,executive_order,"February 22, 1995",3,reused,true,,1,0
1470,executive_order,"February 09, 1995",3,repaired,true,,0,0
1471,executive_order,"January 30, 1995",2,reused,true,,1,0
1472,executive_order,"January 23, 1995",6,missing,false,repair,0,0
1473,executive_order,"January 20, 1995",1,repaired,true,,1,3
1474,executive_order,"January 20, 1995",3,reused,true,,1,0
1475,executive_order,"December 28, 1994",2,reused,true,,1,0
1476,executive_order,"December 13, 1994",2,repaired,true,,1,6
1477,executive_order,"December 12, 1994",2,repaired,true,,1,3
1478,executive_order,"December 01, 1994",2,reused,true,,1,0
1479,executive_order,"November 28, 1994",1,reused,true,,1,0
1480,executive_order,"November 22, 1994",1,repaired,true,,0,0
1481,executive_order,"November 14, 1994",6,reused,true,,1,0
1482,executive_order,"November 10, 1994",30,missing,false,repair,0,0
1483,executive_order,"November 10, 1994",2,reused,true,,1,0
1484,executive_order,"October 28, 1994",3,reused,true,,1,0
1485,executive_order,"October 25, 1994",4,repaired,true,,1,6
1486,executive_order,"October 20, 1994",5,reused,true,,1,0
1487,executive_order,"October 14, 1994",3,reused,true,,1,0
1488,executive_order,"October 13, 1994",2,repaired,true,,1,3
1489,executive_order,"September 29, 1994",5,reused,true,,1,0
1490,executive_order,"September 29, 1994",1,repaired,true,,1,6
1491,executive_order,"September 16, 1994",4,reused,true,,1,0
1492,executive_order,"September 15, 1994",2,repaired,true,,0,0
1493,executive_order,"September 12, 1994",1,repaired,true,,1,3
1494,executive_order,"August 29, 1994",3,reused,true,,1,0
1495,executive_order,"August 19, 1994",3,reused,true,,2,0
1496,executive_order,"June 30, 1994",3,repaired,true,,1,3
1497,executive_order,"June 21, 1994",4,reused,true,,1,0
1498,executive_order,"June 13, 1994",2,repaired,true,,1,3
1499,executive_order,"June 10, 1994",4,repaired,true,,0,0
1500,executive_order,"June 03, 1994",32,reused,true,,1,0
1501,executive_order,"May 26, 1994",6,reused,true,,1,0
1502,executive_order,"May 21, 1994",5,reused,true,,1,0
1503,executive_order,"May 13, 1994",1,reused,true,,1,0
1504,executive_order,"May 13, 1994",1,reused,true,,1,0
1505,executive_order,"May 07, 1994",1,reused,true,,1,0
1506,executive_order,"May 02, 1994",1,reused,true,,1,0
1507,executive_order,"April 29, 1994",2,repaired,true,,2,6
1508,executive_order,"April 25, 1994",1,reused,true,,1,0
1509,executive_order,"April 23, 1994",1,reused,true,,1,0
1510,executive_order,"April 22, 1994",1,reused,true,,1,0
1511,executive_order,"April 22, 1994",1,reused,true,,1,0
1512,executive_order,"April 14, 1994",1,repaired,true,,2,6
1513,executive_order,"April 11, 1994",11,missing,false,repair,0,0
1514,executive_order,"March 25, 1994",3,reused,true,,1,0
1515,executive_order,"March 16, 1994",1,reused,true,,1,0
1517,executive_order,"March 08, 1994",9,reused,true,,1,0
1518,executive_order,"March 03, 1994",4,repaired,true,,0,0
1519,executive_order,"February 22, 1994",17,repaired,true,,1,3
1520,executive_order,"February 15, 1994",5,reused,true,,1,0
1521,executive_order,"February 11, 1994",15,reused,true,,1,0
1522,executive_order,"February 03, 1994",1,confirmed_zero_operative_functions,true,,1,0
1523,executive_order,"February 03, 1994",1,reused,true,,1,0
1524,executive_order,"January 26, 1994",1,reused,true,,1,0
1525,executive_order,"January 26, 1994",1,reused,true,,1,0
1526,executive_order,"January 26, 1994",8,reused,true,,1,0
1527,executive_order,"January 17, 1994",15,stale_or_invalid,false,repair,1,3
1528,executive_order,"January 15, 1994",6,reused,true,,1,0
1529,executive_order,"December 30, 1993",2,repaired,true,,1,3
1530,executive_order,"December 27, 1993",7,repaired,true,,1,3
1531,executive_order,"December 23, 1993",33,repaired,true,,1,6
1532,executive_order,"December 23, 1993",1,reused,true,,1,0
1533,executive_order,"December 23, 1993",1,repaired,true,,0,0
1534,executive_order,"December 14, 1993",2,repaired,true,,1,3
1535,executive_order,"December 01, 1993",2,reused,true,,2,0
1536,executive_order,"November 29, 1993",2,repaired,true,,0,0
1537,executive_order,"November 23, 1993",5,repaired,true,,1,3
1538,executive_order,"November 23, 1993",5,reused,true,,1,0
1539,executive_order,"November 16, 1993",7,repaired,true,,1,3
1540,executive_order,"November 08, 1993",1,reused,true,,1,0
1541,executive_order,"November 05, 1993",7,reused,true,,1,0
1542,executive_order,"November 03, 1993",1,reused,true,,1,0
1543,executive_order,"November 01, 1993",16,repaired,true,,1,3
1544,executive_order,"October 26, 1993",4,reused,true,,1,0
