document_id,document_type,identifier,title,date,url
6652,letter,,the speaker the house representatives and the president the senate reporting the 2,"January 09, 1987",https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-representatives-and-the-president-the-senate-reporting-the-2
6638,letter,,the speaker the house representatives and the chairman the senate foreign 10,"April 21, 1987",https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-representatives-and-the-chairman-the-senate-foreign-10
5680,letter,,congressional leaders transmitting report united states participation the united,"December 19, 2000",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-united-states-participation-the-united
5939,letter,,the chairman and members the federal communications commission free and discounted,"February 05, 1998",https://www.presidency.ucsb.edu/documents/letter-the-chairman-and-members-the-federal-communications-commission-free-and-discounted
7124,letter,,prime minister yitzhak rabin israel the israeli rescue hostages uganda,"July 04, 1976",https://www.presidency.ucsb.edu/documents/letter-prime-minister-yitzhak-rabin-israel-the-israeli-rescue-hostages-uganda
6369,letter,,congressional leaders trade with syria,"June 15, 1992",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-trade-with-syria
6990,letter,,the cyprus conflict letter the speaker the house and the chairman the senate foreign 1,"June 04, 1979",https://www.presidency.ucsb.edu/documents/the-cyprus-conflict-letter-the-speaker-the-house-and-the-chairman-the-senate-foreign-1
5136,letter,,congressional leaders transmitting report related afghanistan and pakistan 3,"September 30, 2011",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-related-afghanistan-and-pakistan-3
8387,letter,,the chairman senate committee appropriations us contributions the un and other,"August 07, 1951",https://www.presidency.ucsb.edu/documents/letter-the-chairman-senate-committee-appropriations-us-contributions-the-un-and-other
4603,letter,,the united states strategy prevent conflict and promote stability,"March 24, 2023",https://www.presidency.ucsb.edu/documents/letter-the-united-states-strategy-prevent-conflict-and-promote-stability
8035,letter,,senator lyndon b johnson response congressional requests for the killian and,"January 22, 1958",https://www.presidency.ucsb.edu/documents/letter-senator-lyndon-b-johnson-response-congressional-requests-for-the-killian-and
8408,letter,,senator maybank the limitation public housing the appropriations bill,"May 22, 1951",https://www.presidency.ucsb.edu/documents/letter-senator-maybank-the-limitation-public-housing-the-appropriations-bill
4764,letter,,congressional leaders the effect titanium sponge imports the national security,"March 28, 2020",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-effect-titanium-sponge-imports-the-national-security
5180,letter,,congressional leaders the global deployments united states combat equipped armed 1,"June 15, 2010",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-global-deployments-united-states-combat-equipped-armed-1
7417,letter,,telegram the performance the national alliance businessmen aid the hard core unemployed,"June 21, 1968",https://www.presidency.ucsb.edu/documents/telegram-the-performance-the-national-alliance-businessmen-aid-the-hard-core-unemployed
4634,letter,,congressional leaders the continuation the national emergency with respect hong 0,"July 11, 2022",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-continuation-the-national-emergency-with-respect-hong-0
7833,letter,,president paz estenssoro concerning long range program for the development bolivia,"May 15, 1961",https://www.presidency.ucsb.edu/documents/letter-president-paz-estenssoro-concerning-long-range-program-for-the-development-bolivia
7518,letter,,reply letter from group senators relating the situation vietnam,"January 28, 1966",https://www.presidency.ucsb.edu/documents/reply-letter-from-group-senators-relating-the-situation-vietnam
6665,letter,,congressional leaders united states assistance for the nicaraguan democratic,"September 10, 1986",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-united-states-assistance-for-the-nicaraguan-democratic
5303,letter,,the speaker the house representatives transmitting budget amendments for,"June 27, 2006",https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-representatives-transmitting-budget-amendments-for
8045,letter,,dr howard l bevis response the report the presidents committee scientists and,"November 29, 1957",https://www.presidency.ucsb.edu/documents/letter-dr-howard-l-bevis-response-the-report-the-presidents-committee-scientists-and
8301,letter,,recommending living expense deductions for the president vice president and speaker,"January 02, 1953",https://www.presidency.ucsb.edu/documents/letter-recommending-living-expense-deductions-for-the-president-vice-president-and-speaker
6385,letter,,congressional leaders reporting the cyprus conflict 3,"February 25, 1992",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-cyprus-conflict-3
6989,letter,,hazardous waste disposal letter the speaker the house and the president the senate,"June 13, 1979",https://www.presidency.ucsb.edu/documents/hazardous-waste-disposal-letter-the-speaker-the-house-and-the-president-the-senate
6707,letter,,the speaker the house and the president the senate the removal portugal trade,"October 22, 1985",https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-and-the-president-the-senate-the-removal-portugal-trade
7982,letter,,senator theodore francis green concerning the situation the far east,"October 05, 1958",https://www.presidency.ucsb.edu/documents/letter-senator-theodore-francis-green-concerning-the-situation-the-far-east
4824,letter,,the speaker the house representatives the postponement her foreign travel,"January 17, 2019",https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-representatives-the-postponement-her-foreign-travel
5479,letter,,congressional leaders transmitting report north atlantic treaty organization,"March 25, 2003",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-north-atlantic-treaty-organization
5738,letter,,congressional leaders reporting sanctions under the foreign narcotics kingpin,"June 01, 2000",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-sanctions-under-the-foreign-narcotics-kingpin
6775,letter,,the speaker the house and the president the senate the designation certain,"December 29, 1983",https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-and-the-president-the-senate-the-designation-certain
